,Unnamed: 0,pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough,date,year,month,day,hour,week_day,duration
1719,1719,2019-03-17 17:46:57,2019-03-17 17:54:39,1,1.58,7.5,0.0,0.0,10.8,yellow,cash,Midtown South,Midtown East,Manhattan,Manhattan,2019-03-17,2019,3,17,17,Sunday,7.7
1720,1720,2019-03-29 16:53:09,2019-03-29 16:58:01,1,0.6,5.0,0.0,0.0,9.3,yellow,cash,East Village,Lower East Side,Manhattan,Manhattan,2019-03-29,2019,3,29,16,Friday,4.87
1721,1721,2019-03-01 20:47:42,2019-03-01 20:51:09,1,0.92,5.0,0.0,0.0,8.8,yellow,credit card,Central Park,Central Park,Manhattan,Manhattan,2019-03-01,2019,3,1,20,Friday,3.45
1722,1722,2019-03-27 08:18:32,2019-03-27 08:33:35,5,3.54,14.5,4.45,0.0,22.25,yellow,credit card,East Village,Financial District South,Manhattan,Manhattan,2019-03-27,2019,3,27,8,Wednesday,15.05
1723,1723,2019-03-21 21:17:42,2019-03-21 21:50:39,1,6.7,25.5,6.0,0.0,35.3,yellow,credit card,TriBeCa/Civic Center,Prospect-Lefferts Gardens,Manhattan,Brooklyn,2019-03-21,2019,3,21,21,Thursday,32.95
1724,1724,2019-03-19 14:01:31,2019-03-19 14:23:46,1,4.43,18.0,0.0,0.0,18.8,yellow,credit card,Midtown Center,Sunnyside,Manhattan,Queens,2019-03-19,2019,3,19,14,Tuesday,22.25
1725,1725,2019-03-22 12:09:37,2019-03-22 12:22:58,1,2.0,11.0,2.15,0.0,16.45,yellow,credit card,Lincoln Square East,Lincoln Square East,Manhattan,Manhattan,2019-03-22,2019,3,22,12,Friday,13.35
1726,1726,2019-03-03 21:28:18,2019-03-03 21:57:44,2,18.47,52.0,0.0,0.0,52.8,yellow,cash,JFK Airport,Long Island City/Hunters Point,Queens,Queens,2019-03-03,2019,3,3,21,Sunday,29.43
1727,1727,2019-03-13 23:44:51,2019-03-13 23:56:48,2,6.15,18.5,0.0,0.0,19.8,yellow,cash,JFK Airport,Howard Beach,Queens,Queens,2019-03-13,2019,3,13,23,Wednesday,11.95
1728,1728,2019-03-05 19:07:39,2019-03-05 19:17:51,6,1.21,8.0,2.46,0.0,14.76,yellow,credit card,Upper East Side South,Lenox Hill East,Manhattan,Manhattan,2019-03-05,2019,3,5,19,Tuesday,10.2
1729,1729,2019-03-27 07:31:25,2019-03-27 07:34:58,1,0.5,4.5,1.0,0.0,8.8,yellow,credit card,Clinton East,West Chelsea/Hudson Yards,Manhattan,Manhattan,2019-03-27,2019,3,27,7,Wednesday,3.55
1730,1730,2019-03-04 19:55:01,2019-03-04 20:12:31,1,2.17,12.0,1.0,0.0,17.3,yellow,credit card,Lincoln Square East,UN/Turtle Bay South,Manhattan,Manhattan,2019-03-04,2019,3,4,19,Monday,17.5
1731,1731,2019-03-22 07:57:20,2019-03-22 08:02:06,1,0.51,5.0,0.0,0.0,8.3,yellow,cash,Times Sq/Theatre District,Midtown Center,Manhattan,Manhattan,2019-03-22,2019,3,22,7,Friday,4.77
1732,1732,2019-03-12 14:40:03,2019-03-12 14:57:59,1,1.25,12.0,3.82,0.0,19.12,yellow,credit card,Union Sq,East Chelsea,Manhattan,Manhattan,2019-03-12,2019,3,12,14,Tuesday,17.93
1733,1733,2019-03-03 00:34:19,2019-03-03 00:47:26,1,2.1,10.5,2.85,0.0,17.15,yellow,credit card,UN/Turtle Bay South,East Village,Manhattan,Manhattan,2019-03-03,2019,3,3,0,Sunday,13.12
1734,1734,2019-03-27 18:14:35,2019-03-27 18:18:28,1,0.59,4.5,0.0,0.0,8.8,yellow,cash,Clinton East,East Chelsea,Manhattan,Manhattan,2019-03-27,2019,3,27,18,Wednesday,3.88
1735,1735,2019-03-22 01:01:00,2019-03-22 01:06:34,1,1.12,6.0,1.96,0.0,11.76,yellow,credit card,Midtown Center,Midtown East,Manhattan,Manhattan,2019-03-22,2019,3,22,1,Friday,5.57
1736,1736,2019-03-22 23:19:39,2019-03-22 23:28:42,1,1.36,8.0,2.36,0.0,14.16,yellow,credit card,Lincoln Square East,Clinton East,Manhattan,Manhattan,2019-03-22,2019,3,22,23,Friday,9.05
1737,1737,2019-03-29 19:43:51,2019-03-29 19:52:28,1,3.7,12.0,0.0,0.0,13.8,yellow,,JFK Airport,Baisley Park,Queens,Queens,2019-03-29,2019,3,29,19,Friday,8.62
1738,1738,2019-03-10 16:00:59,2019-03-10 16:05:14,1,0.56,4.5,1.56,0.0,9.36,yellow,credit card,Upper East Side North,Upper East Side North,Manhattan,Manhattan,2019-03-10,2019,3,10,16,Sunday,4.25
1739,1739,2019-03-23 22:49:58,2019-03-23 23:03:38,1,3.5,12.5,3.25,0.0,19.55,yellow,credit card,Union Sq,Lenox Hill East,Manhattan,Manhattan,2019-03-23,2019,3,23,22,Saturday,13.67
1740,1740,2019-03-17 18:36:41,2019-03-17 19:22:27,1,12.5,41.0,8.35,0.0,50.15,yellow,credit card,JFK Airport,Bedford,Queens,Brooklyn,2019-03-17,2019,3,17,18,Sunday,45.77
1741,1741,2019-03-08 20:08:40,2019-03-08 20:12:56,2,0.45,4.5,0.0,0.0,5.8,yellow,cash,Central Harlem,Central Harlem,Manhattan,Manhattan,2019-03-08,2019,3,8,20,Friday,4.27
1742,1742,2019-03-08 10:08:43,2019-03-08 10:16:57,1,0.7,6.5,1.95,0.0,11.75,yellow,credit card,Sutton Place/Turtle Bay North,Lenox Hill East,Manhattan,Manhattan,2019-03-08,2019,3,8,10,Friday,8.23
1743,1743,2019-03-07 16:44:20,2019-03-07 17:01:57,1,1.4,11.5,1.2,0.0,17.0,yellow,credit card,Midtown Center,Clinton West,Manhattan,Manhattan,2019-03-07,2019,3,7,16,Thursday,17.62
1744,1744,2019-03-23 23:19:39,2019-03-23 23:44:47,3,5.8,21.5,5.05,0.0,30.35,yellow,credit card,Upper West Side South,Battery Park City,Manhattan,Manhattan,2019-03-23,2019,3,23,23,Saturday,25.13
1745,1745,2019-03-12 14:20:34,2019-03-12 14:30:56,1,1.6,9.0,2.45,0.0,14.75,yellow,credit card,Lincoln Square East,Upper West Side North,Manhattan,Manhattan,2019-03-12,2019,3,12,14,Tuesday,10.37
1746,1746,2019-03-13 20:15:33,2019-03-13 20:33:00,5,1.7,11.5,0.0,0.0,15.3,yellow,cash,Clinton East,Sutton Place/Turtle Bay North,Manhattan,Manhattan,2019-03-13,2019,3,13,20,Wednesday,17.45
1747,1747,2019-03-16 08:29:16,2019-03-16 08:48:56,5,7.89,24.0,5.0,0.0,29.8,yellow,credit card,LaGuardia Airport,South Williamsburg,Queens,Brooklyn,2019-03-16,2019,3,16,8,Saturday,19.67
1748,1748,2019-03-29 21:12:09,2019-03-29 21:20:41,2,1.46,8.0,2.36,0.0,14.16,yellow,credit card,Yorkville West,Midtown Center,Manhattan,Manhattan,2019-03-29,2019,3,29,21,Friday,8.53
1749,1749,2019-03-24 11:08:38,2019-03-24 11:22:18,2,1.7,10.0,0.0,0.0,13.3,yellow,cash,Midtown Center,Penn Station/Madison Sq West,Manhattan,Manhattan,2019-03-24,2019,3,24,11,Sunday,13.67
1750,1750,2019-03-03 12:04:56,2019-03-03 12:15:22,1,4.69,15.0,3.66,0.0,21.96,yellow,credit card,Yorkville East,Two Bridges/Seward Park,Manhattan,Manhattan,2019-03-03,2019,3,3,12,Sunday,10.43
1751,1751,2019-03-27 21:55:29,2019-03-27 22:05:53,1,1.7,9.0,3.2,0.0,16.0,yellow,credit card,Lincoln Square East,Upper East Side South,Manhattan,Manhattan,2019-03-27,2019,3,27,21,Wednesday,10.4
1752,1752,2019-03-11 23:13:58,2019-03-11 23:16:33,1,0.29,3.5,0.0,0.0,7.3,yellow,cash,Gramercy,Kips Bay,Manhattan,Manhattan,2019-03-11,2019,3,11,23,Monday,2.58
1753,1753,2019-03-15 08:06:35,2019-03-15 08:21:24,5,2.3,11.5,2.96,0.0,17.76,yellow,credit card,Yorkville East,Upper West Side South,Manhattan,Manhattan,2019-03-15,2019,3,15,8,Friday,14.82
1754,1754,2019-03-15 21:28:25,2019-03-15 21:38:16,5,0.8,7.0,0.0,0.0,10.8,yellow,cash,Flatiron,Gramercy,Manhattan,Manhattan,2019-03-15,2019,3,15,21,Friday,9.85
1755,1755,2019-03-12 11:36:43,2019-03-12 11:57:15,1,1.5,13.5,3.36,0.0,20.16,yellow,credit card,Yorkville West,Upper East Side South,Manhattan,Manhattan,2019-03-12,2019,3,12,11,Tuesday,20.53
1756,1756,2019-03-04 19:47:01,2019-03-04 19:54:55,1,1.82,8.0,0.0,0.0,12.3,yellow,cash,Lenox Hill East,Upper East Side North,Manhattan,Manhattan,2019-03-04,2019,3,4,19,Monday,7.9
1757,1757,2019-03-15 09:30:39,2019-03-15 09:55:50,1,5.3,22.0,6.3,0.0,31.6,yellow,credit card,Murray Hill,Financial District North,Manhattan,Manhattan,2019-03-15,2019,3,15,9,Friday,25.18
1758,1758,2019-03-01 06:42:17,2019-03-01 06:47:43,1,0.7,5.5,1.75,0.0,10.55,yellow,credit card,Clinton East,Times Sq/Theatre District,Manhattan,Manhattan,2019-03-01,2019,3,1,6,Friday,5.43
1759,1759,2019-03-28 22:48:17,2019-03-28 22:57:21,6,0.97,7.0,2.16,0.0,12.96,yellow,credit card,Times Sq/Theatre District,Penn Station/Madison Sq West,Manhattan,Manhattan,2019-03-28,2019,3,28,22,Thursday,9.07
1760,1760,2019-03-02 15:20:58,2019-03-02 15:24:47,2,0.55,4.5,1.56,0.0,11.31,yellow,credit card,East Village,Greenwich Village South,Manhattan,Manhattan,2019-03-02,2019,3,2,15,Saturday,3.82
1761,1761,2019-03-19 17:58:02,2019-03-19 18:30:15,1,13.88,40.5,0.0,0.0,42.3,yellow,credit card,JFK Airport,Jackson Heights,Queens,Queens,2019-03-19,2019,3,19,17,Tuesday,32.22
1762,1762,2019-03-31 03:33:42,2019-03-31 03:39:20,2,0.6,5.0,0.0,0.0,8.8,yellow,cash,East Village,Two Bridges/Seward Park,Manhattan,Manhattan,2019-03-31,2019,3,31,3,Sunday,5.63
1763,1763,2019-03-31 15:50:26,2019-03-31 16:12:35,2,3.15,15.5,0.0,0.0,18.8,yellow,cash,Midtown South,Two Bridges/Seward Park,Manhattan,Manhattan,2019-03-31,2019,3,31,15,Sunday,22.15
1764,1764,2019-03-16 18:30:42,2019-03-16 18:32:29,1,0.3,3.5,1.35,0.0,8.15,yellow,credit card,Lenox Hill West,Upper East Side South,Manhattan,Manhattan,2019-03-16,2019,3,16,18,Saturday,1.78
1765,1765,2019-03-16 19:14:40,2019-03-16 19:36:52,2,3.98,17.5,0.0,0.0,20.8,yellow,cash,West Village,Lincoln Square East,Manhattan,Manhattan,2019-03-16,2019,3,16,19,Saturday,22.2
1766,1766,2019-03-25 09:31:28,2019-03-25 09:45:38,1,2.5,11.5,2.96,0.0,17.76,yellow,credit card,Yorkville East,UN/Turtle Bay South,Manhattan,Manhattan,2019-03-25,2019,3,25,9,Monday,14.17
1767,1767,2019-03-24 23:05:15,2019-03-24 23:20:16,1,4.31,15.0,0.0,0.0,18.8,yellow,cash,Union Sq,Upper West Side North,Manhattan,Manhattan,2019-03-24,2019,3,24,23,Sunday,15.02
1768,1768,2019-03-18 11:22:40,2019-03-18 11:34:00,1,1.46,9.0,2.0,0.0,14.3,yellow,credit card,Midtown Center,Garment District,Manhattan,Manhattan,2019-03-18,2019,3,18,11,Monday,11.33
1769,1769,2019-03-03 20:09:56,2019-03-03 20:16:27,1,1.52,6.5,2.06,0.0,12.36,yellow,credit card,Little Italy/NoLiTa,Financial District North,Manhattan,Manhattan,2019-03-03,2019,3,3,20,Sunday,6.52
1770,1770,2019-03-01 23:34:51,2019-03-01 23:39:12,2,1.26,6.0,0.0,0.0,9.8,yellow,cash,Garment District,Central Park,Manhattan,Manhattan,2019-03-01,2019,3,1,23,Friday,4.35
1771,1771,2019-03-16 22:54:54,2019-03-16 23:16:23,1,4.11,15.5,0.0,0.0,19.3,yellow,cash,Lower East Side,Lenox Hill West,Manhattan,Manhattan,2019-03-16,2019,3,16,22,Saturday,21.48
1772,1772,2019-03-30 11:00:02,2019-03-30 11:10:11,6,2.89,11.0,5.0,0.0,19.3,yellow,credit card,Long Island City/Queens Plaza,UN/Turtle Bay South,Queens,Manhattan,2019-03-30,2019,3,30,11,Saturday,10.15
1773,1773,2019-03-09 21:51:25,2019-03-09 21:57:57,1,1.9,8.5,0.0,0.0,12.3,yellow,credit card,Financial District North,Hudson Sq,Manhattan,Manhattan,2019-03-09,2019,3,9,21,Saturday,6.53
1774,1774,2019-03-29 16:48:18,2019-03-29 16:56:31,2,1.89,52.0,0.0,5.76,65.56,yellow,cash,Long Island City/Hunters Point,Murray Hill,Queens,Manhattan,2019-03-29,2019,3,29,16,Friday,8.22
1775,1775,2019-03-08 09:12:10,2019-03-08 09:39:36,1,1.6,17.0,4.06,0.0,24.36,yellow,credit card,West Chelsea/Hudson Yards,Times Sq/Theatre District,Manhattan,Manhattan,2019-03-08,2019,3,8,9,Friday,27.43
1776,1776,2019-03-02 10:48:29,2019-03-02 10:57:30,1,2.19,9.0,3.08,0.0,15.38,yellow,credit card,Yorkville West,Midtown East,Manhattan,Manhattan,2019-03-02,2019,3,2,10,Saturday,9.02
1777,1777,2019-03-17 01:20:45,2019-03-17 01:32:09,1,2.49,11.0,2.96,0.0,17.76,yellow,credit card,Lower East Side,East Williamsburg,Manhattan,Brooklyn,2019-03-17,2019,3,17,1,Sunday,11.4
1778,1778,2019-03-01 04:30:28,2019-03-01 04:36:08,1,2.11,7.5,2.26,0.0,13.56,yellow,credit card,Sutton Place/Turtle Bay North,Yorkville West,Manhattan,Manhattan,2019-03-01,2019,3,1,4,Friday,5.67
1779,1779,2019-03-11 22:00:46,2019-03-11 22:17:59,3,3.11,14.0,3.56,0.0,21.36,yellow,credit card,Midtown Center,Upper West Side North,Manhattan,Manhattan,2019-03-11,2019,3,11,22,Monday,17.22
1780,1780,2019-03-14 16:08:23,2019-03-14 16:11:23,1,0.44,4.0,0.0,0.0,8.3,yellow,cash,Upper East Side North,Upper East Side North,Manhattan,Manhattan,2019-03-14,2019,3,14,16,Thursday,3.0
1781,1781,2019-03-15 08:39:56,2019-03-15 09:00:44,1,3.4,15.5,3.25,0.0,19.55,yellow,credit card,LaGuardia Airport,Steinway,Queens,Queens,2019-03-15,2019,3,15,8,Friday,20.8
1782,1782,2019-03-01 15:52:51,2019-03-01 15:59:14,1,0.99,6.0,1.86,0.0,11.16,yellow,credit card,Upper East Side North,Upper East Side North,Manhattan,Manhattan,2019-03-01,2019,3,1,15,Friday,6.38
1783,1783,2019-03-06 07:47:30,2019-03-06 07:59:42,1,1.39,9.5,2.56,0.0,15.36,yellow,credit card,UN/Turtle Bay South,Garment District,Manhattan,Manhattan,2019-03-06,2019,3,6,7,Wednesday,12.2
1784,1784,2019-03-13 16:58:43,2019-03-13 18:04:48,5,19.25,52.0,13.11,5.76,78.67,yellow,credit card,Lenox Hill East,JFK Airport,Manhattan,Queens,2019-03-13,2019,3,13,16,Wednesday,66.08
1785,1785,2019-03-22 08:46:10,2019-03-22 08:56:26,5,1.9,9.0,1.0,0.0,13.3,yellow,credit card,Lincoln Square West,Manhattan Valley,Manhattan,Manhattan,2019-03-22,2019,3,22,8,Friday,10.27
1786,1786,2019-03-12 23:18:48,2019-03-12 23:24:28,1,1.19,6.0,1.96,0.0,11.76,yellow,credit card,East Village,West Village,Manhattan,Manhattan,2019-03-12,2019,3,12,23,Tuesday,5.67
1787,1787,2019-03-28 06:58:57,2019-03-28 07:18:10,1,6.32,20.5,4.26,0.0,25.56,yellow,credit card,Manhattan Valley,,Manhattan,,2019-03-28,2019,3,28,6,Thursday,19.22
1788,1788,2019-03-19 18:17:13,2019-03-19 18:30:20,1,0.99,9.0,2.66,0.0,15.96,yellow,credit card,Penn Station/Madison Sq West,Times Sq/Theatre District,Manhattan,Manhattan,2019-03-19,2019,3,19,18,Tuesday,13.12
1789,1789,2019-03-25 16:32:14,2019-03-25 16:41:23,1,1.1,7.5,2.95,0.0,14.75,yellow,credit card,Garment District,Midtown South,Manhattan,Manhattan,2019-03-25,2019,3,25,16,Monday,9.15
1790,1790,2019-03-19 13:49:30,2019-03-19 13:50:52,1,0.3,3.0,1.25,0.0,7.55,yellow,credit card,Upper East Side North,Upper East Side North,Manhattan,Manhattan,2019-03-19,2019,3,19,13,Tuesday,1.37
1791,1791,2019-03-06 19:51:40,2019-03-06 20:30:31,1,22.47,59.5,0.0,5.76,67.06,yellow,cash,JFK Airport,Woodlawn/Wakefield,Queens,Bronx,2019-03-06,2019,3,6,19,Wednesday,38.85
1792,1792,2019-03-27 23:10:49,2019-03-27 23:20:35,1,2.56,10.0,4.14,0.0,17.94,yellow,credit card,Lower East Side,UN/Turtle Bay South,Manhattan,Manhattan,2019-03-27,2019,3,27,23,Wednesday,9.77
1793,1793,2019-03-19 21:20:43,2019-03-19 21:47:33,1,5.3,20.5,3.0,0.0,27.3,yellow,credit card,Midtown Center,Brooklyn Heights,Manhattan,Brooklyn,2019-03-19,2019,3,19,21,Tuesday,26.83
1794,1794,2019-03-21 14:20:22,2019-03-21 14:55:19,1,8.8,28.5,7.5,5.76,45.06,yellow,credit card,UN/Turtle Bay South,LaGuardia Airport,Manhattan,Queens,2019-03-21,2019,3,21,14,Thursday,34.95
1795,1795,2019-03-15 17:30:47,2019-03-15 17:39:59,1,0.87,7.5,2.36,0.0,14.16,yellow,credit card,Upper East Side South,Times Sq/Theatre District,Manhattan,Manhattan,2019-03-15,2019,3,15,17,Friday,9.2
1796,1796,2019-03-03 02:51:25,2019-03-03 03:08:36,1,4.65,17.0,4.16,0.0,24.96,yellow,credit card,Williamsburg (North Side),Lenox Hill West,Brooklyn,Manhattan,2019-03-03,2019,3,3,2,Sunday,17.18
1797,1797,2019-03-22 19:39:58,2019-03-22 19:57:21,1,1.91,12.0,3.26,0.0,19.56,yellow,credit card,Midtown East,Clinton West,Manhattan,Manhattan,2019-03-22,2019,3,22,19,Friday,17.38
1798,1798,2019-03-24 18:34:37,2019-03-24 18:37:55,1,0.55,4.0,1.46,0.0,8.76,yellow,credit card,Sutton Place/Turtle Bay North,Sutton Place/Turtle Bay North,Manhattan,Manhattan,2019-03-24,2019,3,24,18,Sunday,3.3
1799,1799,2019-03-06 06:17:53,2019-03-06 06:22:26,1,1.0,5.5,1.75,0.0,10.55,yellow,credit card,East Chelsea,Garment District,Manhattan,Manhattan,2019-03-06,2019,3,6,6,Wednesday,4.55
1800,1800,2019-03-09 20:45:37,2019-03-09 20:52:24,6,1.15,6.5,2.06,0.0,12.36,yellow,credit card,Kips Bay,East Village,Manhattan,Manhattan,2019-03-09,2019,3,9,20,Saturday,6.78
1801,1801,2019-03-22 11:15:41,2019-03-22 11:30:10,1,1.8,10.5,2.76,0.0,16.56,yellow,credit card,Midtown Center,Upper West Side South,Manhattan,Manhattan,2019-03-22,2019,3,22,11,Friday,14.48
1802,1802,2019-03-06 09:07:45,2019-03-06 09:23:31,2,1.31,10.5,2.76,0.0,16.56,yellow,credit card,Midtown Center,Penn Station/Madison Sq West,Manhattan,Manhattan,2019-03-06,2019,3,6,9,Wednesday,15.77
1803,1803,2019-03-12 20:12:50,2019-03-12 20:17:48,5,0.89,5.5,1.4,0.0,10.7,yellow,credit card,Midtown East,Lenox Hill West,Manhattan,Manhattan,2019-03-12,2019,3,12,20,Tuesday,4.97
1804,1804,2019-03-02 13:56:39,2019-03-02 14:19:31,1,2.8,15.0,0.0,0.0,18.3,yellow,credit card,Penn Station/Madison Sq West,East Village,Manhattan,Manhattan,2019-03-02,2019,3,2,13,Saturday,22.87
1805,1805,2019-03-18 20:39:17,2019-03-18 20:44:54,1,0.8,5.5,0.0,0.0,9.3,yellow,cash,Clinton East,East Chelsea,Manhattan,Manhattan,2019-03-18,2019,3,18,20,Monday,5.62
1806,1806,2019-03-10 11:53:14,2019-03-10 12:01:58,1,1.1,7.0,2.05,0.0,12.35,yellow,credit card,Lincoln Square East,Upper East Side South,Manhattan,Manhattan,2019-03-10,2019,3,10,11,Sunday,8.73
1807,1807,2019-03-11 10:39:30,2019-03-11 10:52:13,1,0.74,9.0,2.46,0.0,14.76,yellow,credit card,East Chelsea,Times Sq/Theatre District,Manhattan,Manhattan,2019-03-11,2019,3,11,10,Monday,12.72
1808,1808,2019-03-24 18:06:10,2019-03-24 18:21:51,2,7.8,22.0,5.05,0.0,30.35,yellow,credit card,Yorkville East,Battery Park City,Manhattan,Manhattan,2019-03-24,2019,3,24,18,Sunday,15.68
1809,1809,2019-03-09 15:05:11,2019-03-09 16:00:44,1,18.0,52.0,12.2,5.76,73.26,yellow,credit card,JFK Airport,Midtown Center,Queens,Manhattan,2019-03-09,2019,3,9,15,Saturday,55.55
1810,1810,2019-03-14 21:03:15,2019-03-14 21:19:16,1,2.47,12.0,2.37,0.0,18.17,yellow,credit card,Midtown Center,Yorkville West,Manhattan,Manhattan,2019-03-14,2019,3,14,21,Thursday,16.02
1811,1811,2019-03-12 14:00:00,2019-03-12 14:06:13,5,0.85,6.0,0.0,0.0,6.8,yellow,cash,Manhattanville,Morningside Heights,Manhattan,Manhattan,2019-03-12,2019,3,12,14,Tuesday,6.22
1812,1812,2019-03-22 15:07:37,2019-03-22 15:15:51,1,1.2,7.5,0.0,0.0,10.8,yellow,cash,Clinton East,Midtown North,Manhattan,Manhattan,2019-03-22,2019,3,22,15,Friday,8.23
1813,1813,2019-03-30 20:50:21,2019-03-30 20:58:20,1,1.0,7.0,2.7,0.0,13.5,yellow,credit card,Clinton East,Lincoln Square East,Manhattan,Manhattan,2019-03-30,2019,3,30,20,Saturday,7.98
1814,1814,2019-03-24 00:13:15,2019-03-24 00:28:27,1,2.4,11.5,3.05,0.0,18.35,yellow,credit card,Clinton East,Greenwich Village South,Manhattan,Manhattan,2019-03-24,2019,3,24,0,Sunday,15.2
1815,1815,2019-03-18 06:15:06,2019-03-18 06:19:02,3,1.13,5.5,0.0,0.0,6.3,yellow,cash,Old Astoria,Queensbridge/Ravenswood,Queens,Queens,2019-03-18,2019,3,18,6,Monday,3.93
1816,1816,2019-03-12 10:20:56,2019-03-12 10:42:46,1,2.7,16.0,3.47,0.0,22.77,yellow,credit card,Clinton West,Upper East Side North,Manhattan,Manhattan,2019-03-12,2019,3,12,10,Tuesday,21.83
1817,1817,2019-03-27 16:51:25,2019-03-27 16:56:27,1,0.6,5.0,1.86,0.0,11.16,yellow,credit card,Central Park,Central Park,Manhattan,Manhattan,2019-03-27,2019,3,27,16,Wednesday,5.03
1818,1818,2019-03-29 04:17:24,2019-03-29 04:21:34,1,0.62,5.0,0.0,0.0,8.8,yellow,cash,Lower East Side,East Village,Manhattan,Manhattan,2019-03-29,2019,3,29,4,Friday,4.17
1819,1819,2019-03-24 18:19:33,2019-03-24 18:31:09,2,0.7,8.0,0.0,0.0,11.3,yellow,cash,Times Sq/Theatre District,Midtown Center,Manhattan,Manhattan,2019-03-24,2019,3,24,18,Sunday,11.6
1820,1820,2019-03-11 07:43:14,2019-03-11 07:58:46,1,4.1,14.5,4.0,0.0,21.8,yellow,credit card,Downtown Brooklyn/MetroTech,Flatiron,Brooklyn,Manhattan,2019-03-11,2019,3,11,7,Monday,15.53
1821,1821,2019-03-30 22:41:10,2019-03-30 22:45:53,2,0.8,5.0,1.0,0.0,9.8,yellow,credit card,Little Italy/NoLiTa,East Village,Manhattan,Manhattan,2019-03-30,2019,3,30,22,Saturday,4.72
1822,1822,2019-03-30 02:42:20,2019-03-30 02:49:21,4,1.0,7.0,2.15,0.0,12.95,yellow,credit card,Penn Station/Madison Sq West,Clinton East,Manhattan,Manhattan,2019-03-30,2019,3,30,2,Saturday,7.02
1823,1823,2019-03-20 08:50:48,2019-03-20 09:07:31,1,4.83,17.0,0.0,0.0,17.8,yellow,credit card,Two Bridges/Seward Park,Lenox Hill East,Manhattan,Manhattan,2019-03-20,2019,3,20,8,Wednesday,16.72
1824,1824,2019-03-14 21:20:40,2019-03-14 21:34:04,1,2.81,11.5,1.7,0.0,17.0,yellow,credit card,Midtown Center,Yorkville West,Manhattan,Manhattan,2019-03-14,2019,3,14,21,Thursday,13.4
1825,1825,2019-03-12 07:55:46,2019-03-12 08:06:00,1,1.34,8.5,2.36,0.0,14.16,yellow,credit card,Upper East Side South,Midtown East,Manhattan,Manhattan,2019-03-12,2019,3,12,7,Tuesday,10.23
1826,1826,2019-03-17 21:14:45,2019-03-17 21:20:44,2,0.98,6.0,1.96,0.0,11.76,yellow,credit card,Gramercy,East Village,Manhattan,Manhattan,2019-03-17,2019,3,17,21,Sunday,5.98
1827,1827,2019-03-25 15:04:00,2019-03-25 15:08:10,0,0.9,5.5,1.25,0.0,7.55,yellow,credit card,Queensbridge/Ravenswood,Queensbridge/Ravenswood,Queens,Queens,2019-03-25,2019,3,25,15,Monday,4.17
1828,1828,2019-03-13 12:47:09,2019-03-13 12:50:17,1,0.94,4.5,1.56,0.0,9.36,yellow,credit card,Hudson Sq,Meatpacking/West Village West,Manhattan,Manhattan,2019-03-13,2019,3,13,12,Wednesday,3.13
1829,1829,2019-03-03 09:26:42,2019-03-03 09:31:10,1,0.99,5.5,0.0,0.0,8.8,yellow,cash,Central Park,Manhattan Valley,Manhattan,Manhattan,2019-03-03,2019,3,3,9,Sunday,4.47
1830,1830,2019-03-22 17:53:01,2019-03-22 18:19:12,0,3.5,17.5,3.0,0.0,24.8,yellow,credit card,Times Sq/Theatre District,TriBeCa/Civic Center,Manhattan,Manhattan,2019-03-22,2019,3,22,17,Friday,26.18
1831,1831,2019-03-17 14:01:35,2019-03-17 14:16:58,1,1.42,10.5,0.0,0.0,13.8,yellow,cash,Penn Station/Madison Sq West,Midtown Center,Manhattan,Manhattan,2019-03-17,2019,3,17,14,Sunday,15.38
1832,1832,2019-03-15 14:55:33,2019-03-15 15:01:11,1,1.2,6.0,0.0,0.0,9.3,yellow,cash,Upper East Side North,Upper West Side North,Manhattan,Manhattan,2019-03-15,2019,3,15,14,Friday,5.63
1833,1833,2019-03-26 06:44:09,2019-03-26 06:55:31,2,3.04,11.5,2.96,0.0,17.76,yellow,credit card,Battery Park City,Penn Station/Madison Sq West,Manhattan,Manhattan,2019-03-26,2019,3,26,6,Tuesday,11.37
1834,1834,2019-03-04 00:46:26,2019-03-04 01:28:11,1,18.98,52.0,13.82,0.0,69.12,yellow,credit card,JFK Airport,Upper East Side North,Queens,Manhattan,2019-03-04,2019,3,4,0,Monday,41.75
1835,1835,2019-03-03 13:23:27,2019-03-03 13:35:31,1,1.67,10.0,0.0,0.0,13.3,yellow,cash,Central Park,Times Sq/Theatre District,Manhattan,Manhattan,2019-03-03,2019,3,3,13,Sunday,12.07
1836,1836,2019-03-20 18:27:56,2019-03-20 18:38:19,1,1.92,9.0,0.0,0.0,13.3,yellow,cash,Lenox Hill West,Upper West Side South,Manhattan,Manhattan,2019-03-20,2019,3,20,18,Wednesday,10.38
1837,1837,2019-03-23 23:17:46,2019-03-23 23:28:18,2,2.2,10.0,1.38,0.0,15.18,yellow,credit card,Yorkville West,Murray Hill,Manhattan,Manhattan,2019-03-23,2019,3,23,23,Saturday,10.53
1838,1838,2019-03-31 20:52:23,2019-03-31 20:55:05,0,0.9,4.5,1.0,0.0,9.3,yellow,credit card,Hudson Sq,West Village,Manhattan,Manhattan,2019-03-31,2019,3,31,20,Sunday,2.7
1839,1839,2019-03-02 17:57:52,2019-03-02 18:57:23,1,23.33,52.0,12.21,5.76,73.27,yellow,credit card,JFK Airport,Lincoln Square West,Queens,Manhattan,2019-03-02,2019,3,2,17,Saturday,59.52
